"","SORTER","Submitted_Name","Submitted_Author","Submitted_Genus","Submitted_Rank","Name_in_database","Author_in_database","Genus_in_database","Rank_in_database","ID_in_database","Name_set","Fuzzy","Score","name.dist","author.dist","New_name","New_author","New_ID","Family","Name_spLev","Accepted_SPNAME","NOTE"
"745",1566,"Eleocharis multicaulis","","Eleocharis",2,"Eleocharis multicaulis","(Sm.) Desv.","Eleocharis",2,"kew-242680",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Eleocharis multicaulis",NA
"714",1567,"Diplotaxis muralis","","Diplotaxis",2,"Diplotaxis muralis","(L.) DC.","Diplotaxis",2,"kew-2771304",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Diplotaxis muralis",NA
"705",1568,"Digitaria ischaemum","","Digitaria",2,"Digitaria ischaemum","(Schreb.) Muhl.","Digitaria",2,"kew-409080",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Digitaria ischaemum",NA
"728",1569,"Dryopteris cambrensis","","Dryopteris",2,"Dryopteris cambrensis","Beitel & W.R. Buck","Dryopteris",2,"tro-100367787",1,FALSE,0.8,0,NA,NA,NA,NA,"Dryopteridaceae",NA,"Dryopteris cambrensis",NA
"732",1570,"Dysphania botrys","","Dysphania",2,"Dysphania botrys","(L.) Mosyakin & Clemants","Dysphania",2,"kew-2780227",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Dysphania botrys",NA
"727",1571,"Dryopteris borreri","","Dryopteris",2,"Dryopteris borreri","V.I. Krecz.","Dryopteris",2,"tro-26610295",1,FALSE,0.8,0,NA,"Dryopteris pseudomas","(Woll.) Holub bis & Pouzar","tro-26610333","Dryopteridaceae",NA,"Dryopteris pseudomas",NA
"684",1572,"Daucus pumilus","","Daucus",2,"Daucus pumilus","Drude","Daucus",2,"kew-2758112",1,FALSE,0.8,0,NA,"Daucus muricatus","(L.) L.","kew-2758086","Apiaceae",NA,"Daucus muricatus","Multiple results"
"686",1573,"Delphinium consolida","","Delphinium",2,"Delphinium consolida","L.","Delphinium",2,"kew-2759622",1,FALSE,0.8,0,NA,"Consolida regalis","Gray","kew-2735708","Ranunculaceae",NA,"Consolida regalis",NA
"729",1574,"Dryopteris dilatata","","Dryopteris",2,"Dryopteris dilatata","(Hoffm.) A. Gray","Dryopteris",2,"tro-26601334",1,FALSE,0.8,0,NA,NA,NA,NA,"Dryopteridaceae",NA,"Dryopteris dilatata",NA
"726",1575,"Dryopteris affinis","","Dryopteris",2,"Dryopteris affinis","Fraser-Jenk.","Dryopteris",2,"tro-26608733",1,FALSE,0.8,0,NA,NA,NA,NA,"Dryopteridaceae",NA,"Dryopteris affinis",NA
"713",1576,"Diplotaxis erucoides","","Diplotaxis",2,"Diplotaxis erucoides","(L.) DC.","Diplotaxis",2,"kew-2771262",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Diplotaxis erucoides",NA
"677",1577,"Daphne laureola","","Daphne",2,"Daphne laureola","L.","Daphne",2,"kew-2757056",1,FALSE,0.8,0,NA,NA,NA,NA,"Thymelaeaceae",NA,"Daphne laureola",NA
"636",1578,"Crupina vulgaris","","Crupina",2,"Crupina vulgaris","Pers. ex Cass.","Crupina",2,"gcc-3691",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crupina vulgaris",NA
"665",1579,"Cyperus odoratus","","Cyperus",2,"Cyperus odoratus","L.","Cyperus",2,"kew-237787",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Cyperus odoratus",NA
"411",1580,"Carex liparocarpos","","Carex",2,"Carex liparocarpos","Gaudin","Carex",2,"kew-228205",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex liparocarpos",NA
"492",1581,"Cephalanthera rubra","","Cephalanthera",2,"Cephalanthera rubra","(L.) Rich.","Cephalanthera",2,"kew-36673",1,FALSE,0.8,0,NA,NA,NA,NA,"Orchidaceae",NA,"Cephalanthera rubra",NA
"663",1582,"Cyperus michelianus","","Cyperus",2,"Cyperus michelianus","(L.) Delile","Cyperus",2,"kew-237524",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Cyperus michelianus",NA
"556",1583,"Clinopodium grandiflorum","","Clinopodium",2,"Clinopodium grandiflorum","(L.) Kuntze","Clinopodium",2,"kew-43539",1,FALSE,0.8,0,NA,NA,NA,NA,"Lamiaceae",NA,"Clinopodium grandiflorum",NA
"655",1584,"Cyperus flavescens","","Cyperus",2,"Cyperus flavescens","L.","Cyperus",2,"kew-236648",1,FALSE,0.8,0,NA,"Pycreus flavescens","(L.) P.Beauv. ex Rchb.","kew-260303","Cyperaceae",NA,"Pycreus flavescens",NA
"365",1585,"Cardamine amara","","Cardamine",2,"Cardamine amara","L.","Cardamine",2,"kew-2699395",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Cardamine amara",NA
"2147",1586,"Crocosmia crocosmiiflora","","Crocosmia",2,"Crocosmia X crocosmiiflora","(Lemoine) N.E.Br.","Crocosmia",2,"kew-327101",1,FALSE,0.7,2,NA,NA,NA,NA,"Iridaceae",NA,"Crocosmia X crocosmiiflora",NA
"608",1587,"Crepis biennis","","Crepis",2,"Crepis biennis","Sebast. & Maur.","Crepis",2,"gcc-115328",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis biennis","Multiple results"
"615",1588,"Crepis dioscoridis","","Crepis",2,"Crepis dioscoridis","Pourr. ex Willk. & Lange","Crepis",2,"gcc-102113",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis dioscoridis","Multiple results"
"405",1589,"Carex halleriana","","Carex",2,"Carex halleriana","Asso","Carex",2,"kew-227184",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex halleriana",NA
"668",1590,"Cyperus strigosus","","Cyperus",2,"Cyperus strigosus","L.","Cyperus",2,"kew-238655",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Cyperus strigosus",NA
"557",1591,"Clinopodium menthifolium","","Clinopodium",2,"Clinopodium menthifolium","(Host) Stace","Clinopodium",2,"kew-43597",1,FALSE,0.8,0,NA,NA,NA,NA,"Lamiaceae",NA,"Clinopodium menthifolium",NA
"551",1592,"Clinopodium acinos","","Clinopodium",2,"Clinopodium acinos","(L.) Kuntze","Clinopodium",2,"kew-43426",1,FALSE,0.8,0,NA,NA,NA,NA,"Lamiaceae",NA,"Clinopodium acinos",NA
"671",1593,"Cytisus scoparius","","Cytisus",2,"Cytisus scoparius","(L.) Link","Cytisus",2,"ild-8778",1,FALSE,0.8,0,NA,NA,NA,NA,"Leguminosae",NA,"Cytisus scoparius",NA
"670",1594,"Cytisophyllum sessilifolium","","Cytisophyllum",2,"Cytisophyllum sessilifolium","(L.) O.Lang","Cytisophyllum",2,"ild-8339",1,FALSE,0.8,0,NA,NA,NA,NA,"Leguminosae",NA,"Cytisophyllum sessilifolium",NA
"648",1595,"Cynosurus cristatus","","Cynosurus",2,"Cynosurus cristatus","L.","Cynosurus",2,"kew-406467",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Cynosurus cristatus",NA
"640",1596,"Cuscuta epithymum","","Cuscuta",2,"Cuscuta epithymum","(L.) L.","Cuscuta",2,"tro-8500035",1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Cuscuta epithymum",NA
"628",1597,"Crepis zacintha","","Crepis",2,"Crepis zacintha","(L.) Babc.","Crepis",2,"gcc-10921",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis zacintha",NA
"617",1598,"Crepis neglecta","","Crepis",2,"Crepis neglecta","L.","Crepis",2,"gcc-41571",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis neglecta",NA
"611",1599,"Crepis capillaris","","Crepis",2,"Crepis capillaris","(L.) Wallr.","Crepis",2,"gcc-129626",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis capillaris",NA
"576",1600,"Cornus mas","","Cornus",2,"Cornus mas","L.","Cornus",2,"kew-47432",1,FALSE,0.8,0,NA,NA,NA,NA,"Cornaceae",NA,"Cornus mas",NA
"567",1601,"Commelina communis","","Commelina",2,"Commelina communis","L.","Commelina",2,"kew-233794",1,FALSE,0.8,0,NA,NA,NA,NA,"Commelinaceae",NA,"Commelina communis",NA
"569",1602,"Conium maculatum","","Conium",2,"Conium maculatum","L.","Conium",2,"kew-2734165",1,FALSE,0.8,0,NA,NA,NA,NA,"Apiaceae",NA,"Conium maculatum",NA
"561",1603,"Colchicum lusitanum","","Colchicum",2,"Colchicum lusitanum","Brot.","Colchicum",2,"kew-302888",1,FALSE,0.8,0,NA,NA,NA,NA,"Colchicaceae",NA,"Colchicum lusitanum",NA
"528",1604,"Chenopodium vulvaria","","Chenopodium",2,"Chenopodium vulvaria","L.","Chenopodium",2,"kew-2717921",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Chenopodium vulvaria",NA
"512",1605,"Cerastium sylvaticum","","Cerastium",2,"Cerastium sylvaticum","Waldst. & Kit.","Cerastium",2,"kew-2710916",1,FALSE,0.8,0,NA,NA,NA,NA,"Caryophyllaceae",NA,"Cerastium sylvaticum",NA
"502",1606,"Cerastium holosteoides","","Cerastium",2,"Cerastium holosteoides","Fr.","Cerastium",2,"kew-2710423",1,FALSE,0.8,0,NA,"Cerastium fontanum ssp. vulgare","(Hartm.) Greuter & Burdet","kew-2710346","Caryophyllaceae",NA,"Cerastium fontanum",NA
"211",1607,"Artemisia arborescens","","Artemisia",2,"Artemisia arborescens","(Vaill.) L.","Artemisia",2,"gcc-144678",1,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Artemisia arborescens",NA
"227",1608,"Asplenium obovatum","","Asplenium",2,"Asplenium obovatum","Viv.","Asplenium",2,"tro-50044091",1,FALSE,0.8,0,NA,NA,NA,NA,"Aspleniaceae",NA,"Asplenium obovatum",NA
"222",1609,"Arundo plinii","","Arundo",2,"Arundo plinii","Turra","Arundo",2,"kew-396738",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Arundo plinii",NA
"234",1610,"Asplenium sleepiae","","Asplenium",2,"Asplenium sleepiae","Badré & Boudrie","Asplenium",2,"tro-50148288",1,FALSE,0.8,0,NA,NA,NA,NA,"Aspleniaceae",NA,"Asplenium sleepiae",NA
"2158",1611,"Orchis colemanii","","Orchis",2,"Orchis X colemanii","Cortesi","Orchis",2,"kew-142362",1,FALSE,0.7,2,NA,NA,NA,NA,"Orchidaceae",NA,"Orchis X colemanii",NA
"2146",1612,"Anacamptis olida","","Anacamptis",2,"Anacamptis X olida","""(Bréb.) H.Kretzschmar, Eccarius & H.Dietr.""","Anacamptis",2,"kew-345907",1,FALSE,0.7,2,NA,NA,NA,NA,"Orchidaceae",NA,"Anacamptis X olida",NA
"2207",1613,"Oeosporangium tinaei","","Oeosporangium",2,"Oeosporangium persica","Vis.","Oeosporangium",2,"ifn-3828",1,TRUE,0.45,7,NA,NA,NA,NA,"Pteridaceae",NA,"Oeosporangium persica","Multiple results"
"254",1614,"Avenella flexuosa","","Avenella",2,"Avenella flexuosa","(L.) Drejer","Avenella",2,"kew-398171",1,FALSE,0.8,0,NA,"Deschampsia flexuosa","(L.) Trin.","kew-407693","Poaceae",NA,"Deschampsia flexuosa",NA
"310",1615,"Bromus rubens","","Bromus",2,"Bromus rubens","L.","Bromus",2,"kew-401803",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Bromus rubens",NA
"108",1616,"Amaranthus bouchonii","","Amaranthus",2,"Amaranthus bouchonii","Thell.","Amaranthus",2,"kew-2632729",1,FALSE,0.8,0,NA,"Amaranthus powellii ssp. bouchonii","(Thell.) Costea & Carretero","kew-2633045","Amaranthaceae",NA,"Amaranthus powellii",NA
"171",1617,"Anthriscus caucalis","","Anthriscus",2,"Anthriscus caucalis","M.Bieb.","Anthriscus",2,"kew-2641805",1,FALSE,0.8,0,NA,NA,NA,NA,"Apiaceae",NA,"Anthriscus caucalis",NA
"486",1618,"Centaurium maritimum","","Centaurium",2,"Centaurium maritimum","(L.) Fritsch","Centaurium",2,"kew-2708704",1,FALSE,0.8,0,NA,NA,NA,NA,"Gentianaceae",NA,"Centaurium maritimum",NA
"424",1619,"Carex pilulifera","","Carex",2,"Carex pilulifera","L.","Carex",2,"kew-229766",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex pilulifera",NA
"404",1620,"Carex grioletii","","Carex",2,"Carex grioletii","Roem. ex Schkuhr","Carex",2,"kew-227125",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex grioletii",NA
"403",1621,"Carex flava","","Carex",2,"Carex flava","L.","Carex",2,"kew-226588",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex flava",NA
"386",1622,"Carex digitata","","Carex",2,"Carex digitata","L.","Carex",2,"kew-225999",1,FALSE,0.8,0,NA,NA,NA,NA,"Cyperaceae",NA,"Carex digitata",NA
"373",1623,"Cardamine parviflora","","Cardamine",2,"Cardamine parviflora","L.","Cardamine",2,"kew-2700230",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Cardamine parviflora",NA
"371",1624,"Cardamine impatiens","","Cardamine",2,"Cardamine impatiens","L.","Cardamine",2,"kew-2699928",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Cardamine impatiens",NA
"368",1625,"Cardamine flexuosa","","Cardamine",2,"Cardamine flexuosa","With.","Cardamine",2,"kew-2699731",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Cardamine flexuosa",NA
"367",1626,"Cardamine bulbifera","","Cardamine",2,"Cardamine bulbifera","(L.) Crantz","Cardamine",2,"kew-2699536",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Cardamine bulbifera",NA
"347",1627,"Calystegia silvatica","","Calystegia",2,"Calystegia silvatica","(Kit.) Griseb.","Calystegia",2,"tro-8500641",1,FALSE,0.8,0,NA,NA,NA,NA,"Convolvulaceae",NA,"Calystegia silvatica",NA
"339",1628,"Callitriche cophocarpa","","Callitriche",2,"Callitriche cophocarpa","Sendtn.","Callitriche",2,"kew-31557",1,FALSE,0.8,0,NA,NA,NA,NA,"Plantaginaceae",NA,"Callitriche cophocarpa",NA
"138",1629,"Anacamptis palustris","","Anacamptis",2,"Anacamptis palustris","""(Jacq.) R.M.Bateman, Pridgeon & M.W.Chase""","Anacamptis",2,"kew-8586",1,FALSE,0.8,0,NA,NA,NA,NA,"Orchidaceae",NA,"Anacamptis palustris",NA
"2205",1630,"Oeosporangium pteridioides","","Oeosporangium",2,"Oeosporangium persica","Vis.","Oeosporangium",2,"ifn-3828",1,TRUE,0.4,8,NA,NA,NA,NA,"Pteridaceae",NA,"Oeosporangium persica",NA
"250",1631,"Avena sterilis","","Avena",2,"Avena sterilis","L.","Avena",2,"kew-397959",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Avena sterilis",NA
"240",1632,"Athyrium filix-femina","","Athyrium",2,"Athyrium filix-femina","(L.) Roth","Athyrium",2,"tro-26600065",1,FALSE,0.8,0,NA,NA,NA,NA,"Athyriaceae",NA,"Athyrium filix-femina",NA
"237",1633,"Astragalus monspessulanus","","Astragalus",2,"Astragalus monspessulanus","L.","Astragalus",2,"ild-7613",1,FALSE,0.8,0,NA,NA,NA,NA,"Leguminosae",NA,"Astragalus monspessulanus",NA
"233",1634,"Asplenium septentrionale","","Asplenium",2,"Asplenium septentrionale","(L.) Hoffm.","Asplenium",2,"tro-26602545",1,FALSE,0.8,0,NA,NA,NA,NA,"Aspleniaceae",NA,"Asplenium septentrionale",NA
"229",1635,"Asplenium petrarchae","","Asplenium",2,"Asplenium petrarchae","DC.","Asplenium",2,"tro-26610697",1,FALSE,0.8,0,NA,NA,NA,NA,"Aspleniaceae",NA,"Asplenium petrarchae",NA
"2168",1636,"Asplenium foreziense","","Asplenium",2,"Asplenium foresiense","Legrand","Asplenium",2,"tro-26609727",1,TRUE,0.75,1,NA,NA,NA,NA,"Aspleniaceae",NA,"Asplenium foresiense",NA
"188",1637,"Arabis sagittata","","Arabis",2,"Arabis sagittata","(Bertol.) DC.","Arabis",2,"kew-2646167",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Arabis sagittata",NA
"183",1638,"Arabis caucasica","","Arabis",2,"Arabis caucasica","Willd.","Arabis",2,"kew-2645447",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Arabis caucasica",NA
"301",1639,"Bromus arvensis","","Bromus",2,"Bromus arvensis","L.","Bromus",2,"kew-400659",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Bromus arvensis",NA
"258",1640,"Barbarea verna","","Barbarea",2,"Barbarea verna","(Mill.) Asch.","Barbarea",2,"kew-2669710",1,FALSE,0.8,0,NA,NA,NA,NA,"Brassicaceae",NA,"Barbarea verna",NA
"109",1641,"Amaranthus caudatus","","Amaranthus",2,"Amaranthus caudatus","L.","Amaranthus",2,"kew-2632762",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Amaranthus caudatus",NA
"116",1642,"Amaranthus tuberculatus","","Amaranthus",2,"Amaranthus tuberculatus","(Moq.) Sauer","Amaranthus",2,"kew-2633140",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Amaranthus tuberculatus",NA
"104",1643,"Amaranthus albus","","Amaranthus",2,"Amaranthus albus","L.","Amaranthus",2,"kew-2632650",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Amaranthus albus",NA
"96",1644,"Alopecurus rendlei","","Alopecurus",2,"Alopecurus rendlei","Eig","Alopecurus",2,"kew-391536",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Alopecurus rendlei",NA
"95",1645,"Alopecurus pratensis","","Alopecurus",2,"Alopecurus pratensis","L.","Alopecurus",2,"kew-391506",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Alopecurus pratensis",NA
"82",1646,"Allium ursinum","","Allium",2,"Allium ursinum","L.","Allium",2,"kew-296893",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaryllidaceae",NA,"Allium ursinum",NA
"60",1647,"Allium chamaemoly","","Allium",2,"Allium chamaemoly","L.","Allium",2,"kew-295272",1,FALSE,0.8,0,NA,NA,NA,NA,"Amaryllidaceae",NA,"Allium chamaemoly",NA
"1449",1648,"Paspalum urvillei","","Paspalum",2,"Paspalum urvillei","Steud.","Paspalum",2,"kew-432441",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Paspalum urvillei",NA
"133",1649,"Ampelodesmos mauritanicus","","Ampelodesmos",2,"Ampelodesmos mauritanicus","(Poir.) T.Durand & Schinz","Ampelodesmos",2,"kew-391660",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Ampelodesmos mauritanicus",NA
"524",1650,"Chasmanthium latifolium","","Chasmanthium",2,"Chasmanthium latifolium","(Michx.) H.O.Yates","Chasmanthium",2,"kew-404466",1,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Chasmanthium latifolium",NA
"1401",35,"Ornithogalum divergens","","Ornithogalum",2,"Ornithogalum divergens","Boreau","Ornithogalum",2,"kew-283154",2,FALSE,0.8,0,NA,NA,NA,NA,"Asparagaceae",NA,"Ornithogalum divergens","Multiple results"
"552",47,"Clinopodium calamintha","","Clinopodium",2,"Clinopodium calamintha","(L.) Stace","Clinopodium",2,"tro-50334532",2,FALSE,0.8,0,NA,"Clinopodium nepeta ssp. glandulosum","(Req.) Govaerts","kew-43619","Lamiaceae",NA,"Clinopodium nepeta","Multiple results"
"2232",51,"Rhaphiolepis bibas","","Rhaphiolepis",2,"Rhaphiolepis rubra","(Lour.) Lindl.","Rhaphiolepis",2,"rjp-7351",2,TRUE,0.6,4,NA,"Rhaphiolepis indica","(L.) Lindl.","rjp-6891","Rosaceae",NA,"Rhaphiolepis indica","Multiple results"
"61",65,"Allium coloratum","","Allium",2,"Allium coloratum","Dulac","Allium",2,"kew-295328",2,FALSE,0.8,0,NA,"Allium schoenoprasum","L.","kew-296525","Amaryllidaceae",NA,"Allium schoenoprasum","Multiple results"
"1993",85,"Tragopogon porrifolius","","Tragopogon",2,"Tragopogon porrifolius","L.","Tragopogon",2,"gcc-47967",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Tragopogon porrifolius","Multiple results"
"1585",184,"Potentilla reptans","","Potentilla",2,"Potentilla reptans","Georgi","Potentilla",2,"rjp-19081",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Potentilla reptans","Multiple results"
"113",188,"Amaranthus hybridus","","Amaranthus",2,"Amaranthus hybridus","K.Krause","Amaranthus",2,"kew-2632873",2,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Amaranthus hybridus","Multiple results"
"1608",227,"Prunus cerasifera","","Prunus",2,"Prunus cerasifera","Lecoq & Lamotte","Prunus",2,"rjp-42934",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Prunus cerasifera","Multiple results"
"1614",246,"Prunus spinosa","","Prunus",2,"Prunus spinosa","Walter","Prunus",2,"rjp-25685",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Prunus spinosa","Multiple results"
"1687",258,"Rosa agrestis","","Rosa",2,"Rosa agrestis","Savi","Rosa",2,"rjp-1298",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa agrestis","Multiple results"
"354",283,"Campanula trachelium","","Campanula",2,"Campanula trachelium","Brot.","Campanula",2,"tro-5501020",2,FALSE,0.8,0,NA,NA,NA,NA,"Campanulaceae",NA,"Campanula trachelium","Multiple results"
"594",287,"Crataegus azarolus","","Crataegus",2,"Crataegus azarolus","Hohen.","Crataegus",2,"rjp-41668",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Crataegus azarolus","Multiple results"
"484",305,"Centaurea solstitialis","","Centaurea",2,"Centaurea solstitialis","L.","Centaurea",2,"gcc-134792",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Centaurea solstitialis","Multiple results"
"982",307,"Helianthemum nummularium","","Helianthemum",2,"Helianthemum nummularium","(Cav.) Losa & Rivas Goday","Helianthemum",2,"tro-50190718",2,FALSE,0.8,0,NA,NA,NA,NA,"Cistaceae",NA,"Helianthemum nummularium","Multiple results"
"247",318,"Avena barbata","","Avena",2,"Avena barbata","Brot.","Avena",2,"kew-397351",2,FALSE,0.8,0,NA,NA,NA,NA,"Poaceae",NA,"Avena barbata","Multiple results"
"1504",328,"Picris hieracioides","","Picris",2,"Picris hieracioides","Boiss.","Picris",2,"gcc-125375",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Picris hieracioides","Multiple results"
"609",337,"Crepis bursifolia","","Crepis",2,"Crepis bursifolia","Pall. ex DC.","Crepis",2,"gcc-17661",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Crepis bursifolia","Multiple results"
"1036",343,"Hyoseris radiata","","Hyoseris",2,"Hyoseris radiata","L.","Hyoseris",2,"gcc-94972",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Hyoseris radiata","Multiple results"
"1600",349,"Prunus armeniaca","","Prunus",2,"Prunus armeniaca","Thunb.","Prunus",2,"rjp-25688",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Prunus armeniaca","Multiple results"
"31",374,"Agrimonia eupatoria","","Agrimonia",2,"Agrimonia eupatoria","Krylov","Agrimonia",2,"rjp-41979",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Agrimonia eupatoria","Multiple results"
"1711",397,"Rosa sempervirens","","Rosa",2,"Rosa sempervirens","Bastard","Rosa",2,"rjp-35484",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rosa sempervirens","Multiple results"
"1898",401,"Sonchus asper","","Sonchus",2,"Sonchus asper","Wulf. ex DC.","Sonchus",2,"gcc-104087",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Sonchus asper","Multiple results"
"334",408,"Calendula arvensis","","Calendula",2,"Calendula arvensis","Boiss.","Calendula",2,"gcc-118153",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Calendula arvensis","Multiple results"
"474",423,"Centaurea calcitrapa","","Centaurea",2,"Centaurea calcitrapa","M.Bieb.","Centaurea",2,"gcc-121683",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Centaurea calcitrapa","Multiple results"
"1634",430,"Pyrus communis","","Pyrus",2,"Pyrus communis","L.","Pyrus",2,"rjp-63",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Pyrus communis","Multiple results"
"1826",457,"Senecio angulatus","","Senecio",2,"Senecio angulatus","Vahl","Senecio",2,"gcc-115326",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Senecio angulatus","Multiple results"
"106",483,"Amaranthus blitum","","Amaranthus",2,"Amaranthus blitum","L.","Amaranthus",2,"kew-2632714",2,FALSE,0.8,0,NA,NA,NA,NA,"Amaranthaceae",NA,"Amaranthus blitum","Multiple results"
"263",503,"Bellevalia romana","","Bellevalia",2,"Bellevalia romana","Rchb.","Bellevalia",2,"tro-18405673",2,FALSE,0.8,0,NA,NA,NA,NA,"Asparagaceae",NA,"Bellevalia romana","Multiple results"
"1255",517,"Matricaria chamomilla","","Matricaria",2,"Matricaria chamomilla","Blanco","Matricaria",2,"gcc-51648",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Matricaria chamomilla","Multiple results"
"989",537,"Helianthus tuberosus","","Helianthus",2,"Helianthus tuberosus","L.","Helianthus",2,"gcc-4823",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Helianthus tuberosus","Multiple results"
"214",561,"Artemisia vulgaris","","Artemisia",2,"Artemisia vulgaris","Mattf.","Artemisia",2,"gcc-17481",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Artemisia vulgaris","Multiple results"
"599",567,"Crataegus monogyna","","Crataegus",2,"Crataegus monogyna","auct.","Crataegus",2,"rjp-11172",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Crataegus monogyna","Multiple results"
"1158",568,"Leontodon hispidus","","Leontodon",2,"Leontodon hispidus","Coss. & Bourg. ex Willk. & Lange","Leontodon",2,"gcc-84403",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Leontodon hispidus","Multiple results"
"13",573,"Achillea nobilis","","Achillea",2,"Achillea nobilis","Roch. ex Nyman","Achillea",2,"gcc-123642",2,FALSE,0.8,0,NA,NA,NA,NA,"Compositae",NA,"Achillea nobilis","Multiple results"
"1603",574,"Prunus avium","","Prunus",2,"Prunus avium","(L.) L.","Prunus",2,"rjp-383",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Prunus avium","Multiple results"
"1739",585,"Rubus ulmifolius","","Rubus",2,"Rubus ulmifolius","J.Presl & C.Presl","Rubus",2,"rjp-23782",2,FALSE,0.8,0,NA,NA,NA,NA,"Rosaceae",NA,"Rubus ulmifolius","Multiple results"
